Ligand#,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,free_ligand_dipole_moment_dft,free_ligand_lone_pair_occupancy_min_donor_dft,free_ligand_lone_pair_occupancy_max_donor_dft,free_ligand_dispersion_energy_dft,free_ligand_nbo_charge_min_donor_dft,free_ligand_nbo_charge_max_donor_dft,free_ligand_mulliken_charge_min_donor_dft,free_ligand_mulliken_charge_max_donor_dft,free_ligand_homo_energy_dft,free_ligand_lumo_energy_dft,free_ligand_homo_lumo_gap_dft,free_ligand_hardness_dft,free_ligand_softness_dft,free_ligand_electronegativity_dft,free_ligand_electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos,nbo_charge_max_donor_dft_abs_diff,nbo_charge_min_donor_dft_abs_diff,mulliken_charge_max_donor_dft_abs_diff,mulliken_charge_min_donor_dft_abs_diff,lone_pair_occupancy_max_donor_dft_abs_diff,lone_pair_occupancy_min_donor_dft_abs_diff
L129,0.415616835,0.389806049,0.386549814,0.407069218,0.197030678,0.117281385,0.047517121,0.06709438,0.634202991,0.662330713,0.766621315,0.706005249,96.4274387,224.8451586,2.330811481,2.284020542,0.557666325,0.919038856,0.900100168,0.556902117,0.531361357,0.478637353,0.399741266,50.5983476,62.20114858,54.66525751,892.2240167,6.122900355,5.143511182,5.799393118,7.333700704,0.25740723,-6.122900355,1.210800349,0.063697209,,,,,11.58859002,1.14217,1.16062,-4.801305205,-0.09529,1.09043,1.06145,-0.16304,0.415276,0.373046,-5.859971771,-1.851734753,4.008237018,2.004118509,0.498972489,3.855853262,3.709262778,1.802179563750516,1.28311,1.30393,-4.073697751610497,0.82651,0.82857,0.359943,0.390341,-5.013425581612,-0.6925297495225,4.3208958320895,2.16044791604475,0.462866978913685,2.8529776655672503,1.8837486198526252,1.06145,1.09043,0.900100168,0.919038856,2.284020542,2.330811481,0.013885892574071752,0.386549814,0.415616835,0.31801057457669796,0.047517121,0.766621315,22.90170206058622,0.12292625498456455,1.14217,1.16062,0.8202989723118617,-0.5719349578615592,-0.9756164670113829,0.21948236670909843,0.23287999999999998,0.26392000000000004,0.017295000000000005,0.055332999999999966,0.14331000000000005,0.14094000000000007
L39,0.503273313,0.582965679,0.491984652,0.577181877,0.169403915,0.487865971,0.466518276,0.159663674,0.837142711,0.678065387,0.687845477,0.824305631,91.42289065,277.6725349,2.286790304,2.286508443,0.554003215,0.90321585,0.901049432,0.576221215,0.604721154,0.585383691,0.538861342,61.55783852,66.63649559,65.19713313,1289.083212,6.102228508,4.447434178,6.280961525,7.623708685,0.086518653,-6.102228508,1.521480178,0.049324415,,,,,10.93869476,1.13471,1.13521,-8.621004604,-0.10816,1.10794,1.10805,-0.166008,0.370147,0.372174,-5.973443246,-2.188339586,3.78510366,1.89255183,0.528387114,4.080891416,4.39979357,0.7709048579429242,1.27926,1.28081,-7.771452384413481,0.8365,0.83883,0.351271,0.352256,-4.8229458862620005,-0.8517163520650001,3.971229534197001,1.9856147670985005,0.5036223624894068,2.8373311191635,2.027192790154708,1.10794,1.10805,0.901049432,0.90321585,2.286508443,2.286790304,0.04788036278549164,0.491984652,0.582965679,0.26730078400056173,0.159663674,0.837142711,5.582680841373183,0.3245297863478879,1.13471,1.13521,-0.3114358886992613,-0.950267166238054,0.9364540226138885,0.3507903412727703,0.26922,0.2714399999999999,0.01991799999999999,0.018876000000000004,0.14559999999999995,0.14454999999999996
L27,0.357707656,0.458186983,0.385767065,0.479793696,0.063331493,0.247718643,0.206651372,0.072633395,0.65208382,0.668655323,0.75293602,0.698900736,102.7319269,255.1646847,2.295090395,2.318722736,0.589941297,0.913768403,0.921601286,0.59656058,0.581901785,0.517959998,0.420311192,57.39072199,70.65951038,57.7223064,838.7735448,5.821480333,4.341841231,5.810566621,7.00665769,0.220610736,-5.821480333,1.185177357,0.05398953,,,,,9.829956098,1.19108,1.16213,-4.833226786,-0.06016,1.05901,1.07521,-0.083288,0.376407,0.407491,-6.036845773,-2.028064528,4.008781246,2.004390623,0.498904749,4.032455151,4.056268862,0.7263393766002225,1.33698,1.31597,-4.043452084878618,0.77153,0.8673,0.358111,0.451554,-4.93070297106,-0.755932276689,4.174770694371,2.0873853471855,0.4790682282733936,2.8433176238745,1.936502793108112,1.05901,1.07521,0.913768403,0.921601286,2.295090395,2.318722736,0.057980548935027236,0.357707656,0.479793696,0.29937978966400625,0.063331493,0.75293602,5.163452143226343,0.1770481898771549,1.16213,1.19108,0.807929900487632,-0.5892786063468155,-0.6409073831290988,-0.7676182164661093,0.20791000000000004,0.28747999999999996,0.04406300000000002,0.01829599999999998,0.15383999999999998,0.14590000000000014
L43,0.500059774,0.575573684,0.474416923,0.571548932,0.146046692,0.465926234,0.412118659,0.123190427,0.854072855,0.685221134,0.730979204,0.82564342,92.81115684,271.4903729,2.280786359,2.287340742,0.554177926,0.905091083,0.89851612,0.56899789,0.59489018,0.577521656,0.530411214,59.72723862,66.38667959,62.85706932,1278.934382,5.388777702,5.592720853,5.868085934,6.56527397,0.154410334,-5.388777702,1.176496268,0.052829363,,,,,12.94127167,1.13754,1.13777,-8.235917864,-0.12093,1.1028,1.10533,-0.190235,0.378343,0.386419,-5.7524868,-1.921940126,3.830546673,1.915273337,0.522118687,3.837213463,3.843891855,3.1744958355619244,1.27727,1.28387,-7.411437240317322,0.83494,0.84009,0.351901,0.367261,-4.757094334441001,-0.4976962325645,4.259398101876501,2.1296990509382505,0.4695499110822463,2.62739528350275,1.6206998760532036,1.1028,1.10533,0.89851612,0.905091083,2.280786359,2.287340742,0.05095269229024603,0.474416923,0.575573684,0.2897853487796976,0.123190427,0.854072855,5.687341252332053,0.2596670165579233,1.13754,1.13777,-0.9910122237344546,0.133771343750787,0.967057249708161,0.2545589829231873,0.2652399999999999,0.26786,0.01915800000000001,0.026441999999999966,0.14610000000000012,0.1397299999999999
L147,0.366238195,0.403280714,0.366269505,0.403289253,0.019696806,0.19018803,0.190176645,0.019696806,0.712779584,0.616373397,0.61640186,0.712842204,95.17239447,238.8785779,2.288538033,2.28851236,0.54347978,0.896192462,0.896215757,0.541908479,0.512430623,0.458431221,0.384743799,53.9357588,57.14043812,57.24871916,865.4730164,6.261065352,5.53056118,6.192311493,7.732964661,0.125587816,-6.261065352,1.471899309,0.051516176,,,,,13.14210101,1.14572,1.14572,-4.240414463,-0.10019,1.09484,1.09484,-0.169998,0.392116,0.392118,-6.020246828,-2.183169423,3.837077406,1.918538703,0.521230037,4.101708126,4.384589563,2.743300490285379,1.28768,1.28768,-3.543625924687545,0.84123,0.84124,0.370756,0.370743,-5.277920244298,-0.7072238974495,4.5706963468485,2.28534817342425,0.4375700874067038,2.992572070873749,1.9593267458137795,1.09484,1.09484,0.896192462,0.896215757,2.28851236,2.288538033,0.021379938999836062,0.366238195,0.403289253,0.30817451018943937,0.019696806,0.712842204,14.414190339448695,0.053781408572090635,1.14572,1.14572,0.7983889147874625,0.6021421266980893,0.11726579148992816,0.9931005659782098,0.25360000000000005,0.25361,0.021375000000000033,0.021360000000000046,0.14195999999999986,0.14195999999999986
L138,0.259835594,0.369719292,0.259841287,0.369727831,0.068198767,0.148209925,0.148215617,0.068198767,0.451472422,0.591228659,0.591240045,0.451483807,87.33140313,240.2823646,2.279545292,2.279541695,0.510680675,0.888505171,0.888528466,0.51597899,0.497061351,0.421596218,0.314750403,49.79755515,58.4410849,57.77671915,687.4222018,6.503111511,3.260083158,5.808923779,7.760778346,0.294743056,-6.503111511,1.257666835,0.0672116,,,,,7.467200107,1.20351,1.20351,-2.887535771,-0.06457,1.04631,1.0463,-0.134205,0.414081,0.414083,-6.115214562,-1.947518828,4.167695734,2.083847867,0.479881481,4.031366695,3.8994971,2.583100038713173,1.38113,1.38114,-2.237846932042645,0.79413,0.79412,0.371675,0.371681,-5.141319091347,-0.494702980209,4.646616111138,2.323308055569,0.4304207518253926,2.8180110357780004,1.709025666814065,1.0463,1.04631,0.888505171,0.888528466,2.279541695,2.279545292,0.063442204327632,0.259835594,0.369727831,0.22907287022819323,0.068198767,0.591240045,3.61073314926451,0.2624689171722947,1.20351,1.20351,-0.5917203073293154,0.8061433358244058,0.9987764409626244,0.04945322009771642,0.25217999999999996,0.25218000000000007,0.042401999999999995,0.042406,0.17762999999999995,0.1776199999999999
L108,0.293468175,0.310005522,0.302858314,0.302801387,0.020732881,0.040776942,0.070162755,0.089495227,0.566203469,0.579234102,0.535440019,0.516221401,86.8639078,226.6744894,2.265822049,2.265417522,0.518088427,0.864552274,0.877352777,0.515602694,0.47572806,0.390415665,0.30235095,48.80718135,51.63002635,51.15265639,700.1944475,6.361017309,5.113692344,5.779853378,7.586683675,0.291812988,-6.361017309,1.225666366,0.067277179,,,,,11.49040333,1.15618,1.15607,-2.772498011,-0.09569,1.08181,1.0768,-0.160118,0.328635,0.336294,-6.198481401,-1.764386207,4.434095194,2.217047597,0.451050307,3.981433804,3.574983044,1.886847163921869,1.30872,1.3065,-2.1350555086820795,0.78533,0.79251,0.28878,0.296679,-4.971520048635,-0.767905286111,4.203614762524,2.101807381262,0.4757809915957019,2.869712667373,1.9590878942332763,1.0768,1.08181,0.864552274,0.877352777,2.265417522,2.265822049,0.006780811077663023,0.293468175,0.310005522,0.2654651158528564,0.020732881,0.579234102,39.149463509953414,0.07064780022569739,1.15607,1.15618,-0.8915185440021645,0.452984200276633,0.46161803778682303,0.8870787942397469,0.28428999999999993,0.29647999999999997,0.039614999999999956,0.03985500000000003,0.15043000000000006,0.15254000000000012
L1,0.377034435,0.35791544,0.381312513,0.419692821,0.128319566,0.072428457,0.078411504,0.16958039,0.625749304,0.643402424,0.760974138,0.593044637,97.58947306,224.7869888,2.282383356,2.299631939,0.533468832,0.899028606,0.89251188,0.535569642,0.518053672,0.466932741,0.383924048,51.62085615,63.01902784,64.14668499,797.663224,6.01269908,4.970534853,5.648852884,7.127217312,0.311665348,-6.01269908,1.114518232,0.067975374,,,,,11.09401697,1.17647,1.13168,-4.091038043,-0.09372,1.08511,1.11359,-0.185173,0.362452,0.41955,-6.131541393,-1.695813516,4.435727877,2.217863939,0.450884287,3.913677455,3.453068278,1.585871400839299,1.32722,1.27882,-3.377435318439702,0.78695,0.87345,0.316089,0.422084,-4.8319256433285,-0.708584466702,4.1233411766265,2.06167058831325,0.485043539772349,2.77025505501525,1.8611879883576024,1.08511,1.11359,0.89251188,0.899028606,2.282383356,2.299631939,0.02588514968031938,0.35791544,0.419692821,0.2960093898886405,0.072428457,0.760974138,11.435490756064588,0.20236192381083087,1.13168,1.17647,-0.19876811923866125,-0.9800465472488158,-0.9867263696202089,0.16239172237562763,0.24014000000000013,0.29816,0.0025340000000000362,0.04636299999999999,0.14714000000000005,0.15075000000000016
L157,0.409724871,0.42106192,0.401103249,0.436281402,0.119632478,0.125148722,0.108679688,0.066177852,0.699817264,0.716975117,0.763883117,0.736028646,94.04631578,229.4180454,2.287931021,2.328261304,0.547515608,0.91106038,0.916115356,0.548495593,0.532181262,0.488119643,0.41703361,53.54156003,60.63193487,68.37531323,883.2803402,6.221504235,4.972579764,5.739759229,7.409318547,0.294055083,-6.221504235,1.187814312,0.063732119,,,,,12.17902422,1.17539,1.15201,-4.98557228,-0.08279,1.05943,1.10122,-0.175225,0.407275,0.427065,-5.993851785,-1.784522632,4.209329153,2.104664577,0.475135093,3.889187208,3.593393767,1.1063513546789736,1.31496,1.28378,-4.248372962956778,0.8226,0.8235,0.411303,0.367447,-4.634098874015001,-0.2620456380315,4.3720532359835005,2.1860266179917502,0.4574509714427338,2.4480722560232504,1.3707650495620325,1.05943,1.10122,0.91106038,0.916115356,2.287931021,2.328261304,0.01520853382594571,0.401103249,0.436281402,0.33462559903301387,0.066177852,0.763883117,22.002489054016745,0.16498956855869296,1.15201,1.17539,-0.20010376602767066,0.979774710237789,-0.08169055577228604,-0.9966577412018707,0.2777200000000001,0.2368300000000001,0.05961799999999995,0.004027999999999976,0.13176999999999994,0.13956999999999997
L178,0.357206697,0.394086973,0.357172541,0.394084127,0.021939737,0.184523776,0.184518083,0.021928351,0.692473657,0.603650171,0.603650171,0.69241673,93.42118439,242.3170517,2.284218249,2.284230298,0.538529631,0.896134225,0.896163343,0.537272671,0.50696722,0.452665654,0.375784884,53.35461787,60.09815921,59.41633447,801.9939844,6.288383633,5.264715584,6.202648865,7.769772146,0.124739649,-6.288383633,1.481388513,0.050726445,,,,,13.27160049,1.14714,1.14713,-3.990432862,-0.08604,1.09325,1.09326,-0.131033,0.406329,0.406315,-5.999566176,-2.19786357,3.801702605,1.900851303,0.526080077,4.098714873,4.418931557,2.644400200423529,1.29272,1.29271,-3.2990115107962694,0.83626,0.83627,0.378272,0.378241,-5.093427053659,-0.8280424470715,4.2653846065875,2.13269230329375,0.4688908936631836,2.96073475036525,2.055137126082877,1.09325,1.09326,0.896134225,0.896163343,2.284218249,2.284230298,0.021301880290424964,0.357172541,0.394086973,0.2995179803589306,0.021928351,0.692473657,14.060635787797649,0.061394280026694434,1.14713,1.14714,-0.7356292932564776,0.6773843391332391,-0.40265669104340035,-0.91535107426494,0.25698999999999994,0.25699000000000005,0.028073999999999988,0.028057,0.14558000000000004,0.14558000000000004
L97,0.504465938,0.436526189,0.423122684,0.372451797,0.325720271,0.098051382,0.132298777,0.191133022,0.683211604,0.775000996,0.612604817,0.655112346,105.1454786,250.7289626,2.330379588,2.332949141,0.613370061,0.924606318,0.913378215,0.628328471,0.618945319,0.548252755,0.434063377,59.18220111,69.27250444,66.97505095,840.0737463,5.893420205,4.329344852,5.82469894,7.094557029,0.222437884,-5.893420205,1.201136824,0.056603803,,,,,9.830825146,1.17156,1.20375,-5.00559851,-0.08211,1.05022,1.05962,-0.157855,0.385101,0.323059,-6.097527162,-2.117589985,3.979937177,1.989968589,0.502520495,4.107558573,4.2392723,0.7788344881937368,1.32762,1.38817,-4.176995826470447,0.83777,0.79674,0.42126,0.309027,-5.2531578839025,-0.7540274797355,4.499130404167,2.2495652020835,0.4445303470527642,3.003592681819,2.00518059888219,1.05022,1.05962,0.913378215,0.924606318,2.330379588,2.332949141,0.05440051189655054,0.372451797,0.504465938,0.27613978425516256,0.098051382,0.775000996,5.076051210331942,0.2632592533846736,1.17156,1.20375,-0.9952140357444316,-0.09771910282683394,-0.5633622669754154,0.8262099951878583,0.26288,0.21244999999999992,0.014031999999999989,0.036159,0.1844199999999998,0.1560600000000001
L46,0.479224424,0.582251242,0.485449412,0.55416337,0.129338563,0.430244275,0.437320324,0.160016623,0.829110285,0.73425821,0.671006416,0.810882201,92.03670704,272.2631393,2.282243601,2.289138862,0.560624767,0.89950615,0.907298267,0.579254857,0.600014585,0.578199692,0.525318365,60.09347648,62.80323538,66.34777116,1252.444684,5.857595022,5.704944825,5.861407641,7.077037856,0.204035193,-5.857595022,1.219442834,0.052912232,,,,,13.31413585,1.13877,1.13589,-7.828494996,-0.12337,1.09972,1.10715,-0.199101,0.369146,0.3733,-5.808542253,-1.97309753,3.835444723,1.917722361,0.521451916,3.890819891,3.946994552,3.1089354351610456,1.28187,1.27768,-6.99829939902242,0.83191,0.8358,0.352894,0.344279,-4.766890433059,-0.540418107093,4.226472325966,2.113236162983,0.4732078778116407,2.653654270076,1.6661367783789052,1.09972,1.10715,0.89950615,0.907298267,2.282243601,2.289138862,0.05094952747512258,0.479224424,0.582251242,0.27921962403298634,0.129338563,0.829110285,5.480318226097828,0.26989142565070934,1.13589,1.13877,-0.8019307574772709,-0.597416990227036,0.8701080766187783,-0.49286096924261524,0.2713500000000001,0.26781,0.02902100000000002,0.01625199999999999,0.14178999999999986,0.1431
L14,0.499240022,0.378067664,0.387292714,0.426632245,0.175392655,0.196882667,0.136135669,0.037361311,0.823087389,0.55925266,0.717128821,0.737224117,90.50104435,236.9010698,2.287788822,2.284063371,0.524937104,0.917105386,0.889920332,0.527698467,0.518840071,0.486289628,0.422742695,51.42853297,64.33947893,56.80738666,986.5937471,5.809367648,4.613171489,5.591898836,6.87018979,0.314923307,-5.809367648,1.060822143,0.07065263,,,,,10.3311913,1.14949,1.13121,-5.031906945,-0.08834,1.10026,1.1091,-0.143316,0.363636,0.371405,-5.858883315,-1.570096917,4.288786398,2.144393199,0.466332387,3.714490116,3.217095827,2.1409337635714003,1.29853,1.28093,-4.3191507768507975,0.81643,0.84623,0.308123,0.360053,-4.778319214780001,-0.4291235422384999,4.349195672541501,2.1745978362707503,0.459855143475593,2.6037213785092503,1.5587629362613875,1.10026,1.1091,0.889920332,0.917105386,2.284063371,2.287788822,0.05513471997987957,0.378067664,0.499240022,0.31787907837025503,0.037361311,0.823087389,5.765497285308773,0.09882175747249307,1.13121,1.14949,0.568879362650023,-0.8224209814632063,-0.9584793042625491,-0.28516210004202824,0.26286999999999994,0.28383,0.011351999999999973,0.055513000000000035,0.14971999999999985,0.14904000000000006
L9,0.318285581,0.427728093,0.394274833,0.324117771,0.07029938,0.184893802,0.113956838,0.068210152,0.566271782,0.670562384,0.534278704,0.720339514,98.4342507,245.681898,2.33606005,2.309059087,0.568748835,0.95355013,0.915253448,0.574956551,0.550274353,0.471810513,0.366125764,53.97948714,81.39907063,66.8819857,731.652383,5.978914866,5.040545413,5.581916781,7.053895328,0.339063682,-5.978914866,1.074980462,0.06433853,,,,,11.48611703,1.15475,1.22086,-4.157076586,-0.09578,1.09516,1.03174,-0.194118,0.35293,0.367935,-5.955211618,-1.779080355,4.176131264,2.088065632,0.478912149,3.867145986,3.581022036,1.0282596753738815,1.30436,1.3682,-3.414074172195568,0.83567,0.75969,0.3479,0.35489,-4.720631078474,-0.0144220340765,4.7062090443975,2.35310452219875,0.4249704977259557,2.3675265562752497,1.191018491059428,1.03174,1.09516,0.915253448,0.95355013,2.309059087,2.33606005,0.05366739937695639,0.318285581,0.427728093,0.28263657229463146,0.068210152,0.720339514,5.2664480778994,0.2143048760980473,1.15475,1.22086,-0.8648635197200735,-0.5020070639516999,0.5953257584324014,0.8034844375262572,0.2720500000000001,0.2594899999999999,0.013045000000000029,0.0050300000000000344,0.14734000000000003,0.14961000000000002
L165,0.290394107,0.314536926,0.290408339,0.314420225,0.045416508,0.189550446,0.189277196,0.045473435,0.535371706,0.439523406,0.439563255,0.535343242,88.26319709,237.7771478,2.247514381,2.247502697,0.437622298,0.812039927,0.812004985,0.430955558,0.398938854,0.352675858,0.302387241,47.32950936,52.6984834,52.99801108,982.2669558,6.158156701,4.885785774,6.447574867,7.809982461,0.050250893,-6.158156701,1.65182576,0.054458029,,,,,11.70790085,1.1918,1.19184,-4.590289412,-0.0792,1.06999,1.06995,-0.12157,0.284883,0.284968,-6.082833014,-1.968199481,4.114633533,2.057316767,0.486070019,4.025516247,3.938329119,1.713400072954358,1.35895,1.359,-3.971864209820768,0.78954,0.78953,0.244342,0.244402,-4.9418596389305,-1.505333820966,3.4365258179644997,1.7182629089822496,0.5819831149077841,3.22359672994825,3.0238608489454397,1.06995,1.06999,0.812004985,0.812039927,2.247502697,2.247514381,0.013901148804395844,0.290394107,0.314536926,0.2083055824077729,0.045416508,0.535371706,14.984774664227906,0.1563961075835468,1.1918,1.19184,0.2941851124516141,0.9557484604287004,-0.832660043873673,0.5537844809456951,0.28042,0.28045,0.04056599999999999,0.040540999999999994,0.16715999999999998,0.16715000000000013
L7,0.433292725,0.363295059,0.393859265,0.447467594,0.084593796,0.191167178,0.217478923,0.133522711,0.781991654,0.535422941,0.677456266,0.654195818,94.65980542,246.7033372,2.275727089,2.312590235,0.582446189,0.906972139,0.925194512,0.589845447,0.5736239,0.506113656,0.409461583,55.98596627,61.54790946,0.0,901.8123083,5.903304114,4.412242869,5.715584767,7.042422642,0.269533761,-5.903304114,1.139118528,0.064859705,,,,,9.867281881,1.20912,1.11156,-4.922350711,-0.08987,1.0398,1.1472,-0.18559,0.314465,0.408582,-6.04936301,-1.788060112,4.261302899,2.130651449,0.469340023,3.918711561,3.603663167,0.7502399149605411,1.37704,1.25369,-4.13836149654154,0.76071,0.89151,0.290234,0.39425,-4.7682510023115,-0.36463255967,4.403618442641499,2.2018092213207496,0.4541719556429837,2.56644178099075,1.4957298187860262,1.0398,1.1472,0.906972139,0.925194512,2.275727089,2.312590235,0.038241161505084234,0.363295059,0.447467594,0.28095552270737845,0.084593796,0.781991654,7.346940094118869,0.23285149055660567,1.11156,1.20912,0.40046642343355043,0.9163114337943952,0.9961028620484236,-0.08819913955895113,0.25569,0.27909000000000006,0.014332000000000011,0.024231000000000003,0.14212999999999987,0.16792000000000007
L50,0.498423117,0.632660264,0.475751866,0.628720903,0.157449207,0.496074871,0.446992252,0.137444994,0.839397027,0.769245658,0.810449554,0.814058737,91.85801572,275.8089716,2.285101944,2.281423365,0.566646478,0.905492918,0.900036107,0.589868723,0.61536809,0.600164407,0.558827841,63.85056765,69.46848772,64.87546529,1275.393592,5.970779523,5.226711201,5.998073295,7.286875323,0.164022506,-5.970779523,1.316095801,0.055721952,,,,,12.05294901,1.13151,1.136,-9.157572374,-0.11485,1.11281,1.1085,-0.18507,0.363214,0.377659,-5.946503975,-2.034323146,3.912180829,1.956090414,0.511223813,3.990413561,4.07021073,1.9585962473159189,1.27407,1.28187,-8.294453194153126,0.83156,0.83178,0.33619,0.355204,-4.795190273511,-0.4898049309,4.305385342610999,2.1526926713055,0.4645344936272535,2.6424976022055,1.621874239351385,1.1085,1.11281,0.900036107,0.905492918,2.281423365,2.285101944,0.08343979890806928,0.475751866,0.632660264,0.2943672241067031,0.137444994,0.839397027,3.5278994911172474,0.28890058835838595,1.13151,1.136,-0.682975707096559,-0.7304410883267419,-0.6061268869176257,0.7953679632444016,0.2767200000000001,0.2812500000000001,0.022455000000000003,0.027023999999999992,0.14587000000000017,0.14256000000000002
L78,0.352746452,0.31956075,0.336695832,0.312672561,0.027512908,0.072177977,0.072787098,0.028964551,0.677979996,0.566943523,0.552558023,0.644427113,89.94518959,208.4777333,2.293474324,2.292469546,0.485149553,0.866741987,0.863306001,0.482046428,0.453062423,0.404260964,0.330415341,47.93606145,54.48412492,53.01892799,741.0644826,6.355155539,5.132053939,5.974442359,7.694530677,0.210932779,-6.355155539,1.339375138,0.060908725,,,,,11.84833456,1.13738,1.13352,-3.149962118,-0.08311,1.11683,1.12009,-0.145426,0.414362,0.427359,-6.082288786,-1.922484354,4.159804433,2.079902216,0.480791833,4.00238657,3.850925811,1.9224637265758748,1.27713,1.27025,-2.5270046635012364,0.84852,0.8506,0.374938,0.389155,-5.14295177445,-0.750489999679,4.392461774771,2.1962308873855,0.4553255332778096,2.9467208870645,1.9768331362917528,1.11683,1.12009,0.863306001,0.866741987,2.292469546,2.293474324,0.017988435386573055,0.312672561,0.352746452,0.30246105883257407,0.027512908,0.677979996,16.8141949164927,0.08799271644434446,1.13352,1.13738,0.9172009396295717,-0.39842494442822074,0.905526153286193,0.4242904497095239,0.26949,0.26830999999999994,0.038204000000000016,0.039424000000000015,0.13673000000000002,0.13975000000000004
L89,0.365680308,0.395672395,0.365680308,0.395655317,0.020567792,0.19852217,0.198493707,0.020567792,0.710792825,0.592822621,0.592816928,0.710792825,94.99031723,242.0067403,2.287044015,2.287041859,0.545343366,0.8972582,0.897229081,0.543219695,0.513183517,0.458811057,0.380583134,54.85671837,59.07395056,57.85619822,809.9744016,6.176031604,5.810222207,6.016216133,7.523648094,0.177400357,-6.176031604,1.34761649,0.054146038,,,,,13.98080778,1.14587,1.14588,-4.051606205,-0.09943,1.0955,1.09549,-0.158641,0.397817,0.397791,-5.885006245,-2.05364323,3.831363015,1.915681508,0.52200744,3.969324737,4.112254257,3.44133898359345,1.29102,1.29101,-3.35325978244736,0.83596,0.83597,0.372889,0.372891,-5.0338341203995,-0.592663966389,4.4411701540105,2.22058507700525,0.4503317663237794,2.81324904339425,1.7820461512855494,1.09549,1.0955,0.897229081,0.8972582,2.287041859,2.287044015,0.017311010913070576,0.365680308,0.395672395,0.30087739480016845,0.020567792,0.710792825,17.38069465215303,0.05624528187610256,1.14587,1.14588,0.6761596928575484,0.7367550948278443,-0.10391802444230726,-0.9945858656727472,0.2595200000000001,0.2595399999999999,0.024900000000000033,0.02492799999999995,0.14512999999999998,0.1451500000000001
L137,0.351488361,0.315812095,0.351476976,0.315746628,0.128575739,0.083688654,0.083574799,0.12859851,0.574400984,0.547935536,0.547918458,0.574355442,103.498739,237.2337728,2.315520019,2.315534237,0.610108787,0.917047149,0.916942322,0.620267209,0.586639888,0.472939816,0.333626034,51.22520327,63.69538403,62.10228647,641.0313238,6.203556937,4.493001451,5.576494588,7.301686912,0.367635387,-6.203556937,1.098129975,0.067560317,,,,,10.93157388,1.19213,1.19211,-3.403249129,-0.10293,1.03679,1.0368,-0.174109,0.259175,0.259152,-6.412635001,-2.006023306,4.406611695,2.203305847,0.453863453,4.209329153,4.020878886,1.284890543976412,1.37178,1.37175,-2.6391815820062297,0.7967,0.79668,0.272709,0.272607,-5.2085312124205,0.093062936871,5.3015941492915,2.65079707464575,0.3772450217199817,2.55773413777475,1.233969205359224,1.03679,1.0368,0.916942322,0.917047149,2.315520019,2.315534237,0.02061333175810748,0.315746628,0.351488361,0.2440284681811182,0.083574799,0.574400984,11.838380667654016,0.26468944270087347,1.19211,1.19213,0.17294462936766983,-0.9849315484706941,-0.9990528299350512,0.04351371046883619,0.2401199999999999,0.24009000000000014,0.013454999999999995,0.01353399999999999,0.17964000000000002,0.1796500000000001
