Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,free_ligand_dipole_moment_dft,free_ligand_lone_pair_occupancy_min_donor_dft,free_ligand_lone_pair_occupancy_max_donor_dft,free_ligand_dispersion_energy_dft,free_ligand_nbo_charge_min_donor_dft,free_ligand_nbo_charge_max_donor_dft,free_ligand_mulliken_charge_min_donor_dft,free_ligand_mulliken_charge_max_donor_dft,free_ligand_homo_energy_dft,free_ligand_lumo_energy_dft,free_ligand_homo_lumo_gap_dft,free_ligand_hardness_dft,free_ligand_softness_dft,free_ligand_electronegativity_dft,free_ligand_electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos,nbo_charge_max_donor_dft_abs_diff,nbo_charge_min_donor_dft_abs_diff,mulliken_charge_max_donor_dft_abs_diff,mulliken_charge_min_donor_dft_abs_diff,lone_pair_occupancy_max_donor_dft_abs_diff,lone_pair_occupancy_min_donor_dft_abs_diff
L109,1.390878634,1.399518799,9.602318713,-0.59189748,0.261173383,0.383945395,0.458548471,0.560966168,0.087457233,0.302784309,0.474841031,0.397630691,0.434889533,0.465106482,0.647091306,0.519466251,99.04677184,279.3917341,2.422754715,2.380620338,0.546048034,0.915148621,0.885832091,0.572613432,0.584852259,0.52382421,0.416299249,50.01119996,57.53918504,50.6940338,828.4329363,3.328052626,1.708168122,5.040593537,3.823074088,0.300427925,-3.328052626,0.495021462,0.08167074,-2757.774021,-2757.643367,0.840658,0.000438216,7.229110353,1.21516,1.2264,-4.74487387,-0.21351,0.97818,0.9512,-0.487863,0.304725,0.242655,-8.664377114,-4.353821608,4.310555506,2.155277753,0.463977322,6.509099361,9.828982467,3.601301395329194,1.39512,1.40273,-3.262761042418083,0.75978,0.77155,0.300165,0.29739,-5.5127544972795,-0.536064285485,4.9766902117945,2.48834510589725,0.4018735173148015,3.0244093913822496,1.8379790136430647,0.9512,0.97818,0.885832091,0.915148621,2.380620338,2.422754715,0.12625931117893685,0.261173383,0.560966168,0.16537159805630725,0.087457233,0.647091306,1.3097774454189743,0.3348627336959525,1.21516,1.2264,-0.9962522816194489,0.08649503666709646,0.2084717041668162,-0.978028398647904,0.1796500000000001,0.21840000000000004,0.05473499999999998,0.0045600000000000085,0.1763300000000001,0.1799599999999999
L110,1.387163269,1.391351549,7.802854217,-5.680252775,0.263903042,0.361086285,0.239062865,0.252526144,0.010434753,0.075280509,0.020453937,0.016821983,0.51737133,0.64689206,0.48459835,0.461303746,73.2840012,213.0608907,2.371925915,2.304979438,0.475016306,0.925217807,0.907135203,0.484827913,0.468094667,0.388128713,0.279150988,50.18494899,57.22962336,60.17681478,642.0225346,3.164066721,0.500480369,4.458014529,3.435270052,0.659188803,-3.164066721,0.271203331,0.086755088,-1994.385975,-1994.283897,0.640151,0.000342371,6.241510755,1.16466,1.19021,-3.192047211,-0.28569,1.08111,1.0154,-0.543306,0.321259,0.318291,-8.806420544,-4.658861234,4.147559309,2.073779655,0.482211308,6.732640889,10.92894639,1.4835809448762816,1.35856,1.35085,-2.117807077020929,0.81245,0.73742,0.355461,0.330081,-4.8526062959665,-0.4427292347635,4.409877061203,2.2049385306015,0.4535273823380479,2.647667765365,1.5896462641615112,1.0154,1.08111,0.907135203,0.925217807,2.304979438,2.371925915,0.05556327477551974,0.239062865,0.361086285,0.27173593565144977,0.010434753,0.64689206,4.890567317158421,0.043648573357472305,1.16466,1.19021,-0.8559421388390094,-0.5170716149236021,-0.5374495018999065,0.8432959343596662,0.2779800000000001,0.26866,0.011790000000000023,0.03420200000000001,0.16064000000000012,0.19389999999999996
L111,1.389661441,1.389720168,-13.04391357,-12.95340388,0.163844976,0.283807632,0.164308932,0.284971793,0.005755338,0.049481109,0.05061396,0.00573826,0.321934613,0.518134155,0.519329625,0.322879605,84.39146038,225.6516587,2.324602388,2.324188905,0.480257641,0.85258456,0.851874068,0.475428279,0.426305146,0.322473808,0.224233333,46.30619303,56.7710751,55.07279381,573.6325183,3.317565073,0.062315643,4.50519035,3.62033179,0.643576368,-3.317565073,0.302766717,0.08113237,-1688.586219,-1688.499284,0.539086,0.000291581,6.499817294,1.15514,1.15527,-2.651060124,-0.27854,1.07218,1.07182,-0.511137,0.285713,0.286372,-9.050778781,-4.790836452,4.25994233,2.129971165,0.469489924,6.920807617,11.24371514,1.70712554019908,1.32578,1.32583,-1.602553871063612,0.78263,0.7824,0.261534,0.26174,-4.7018552227895,-0.6786519431470001,4.0232032796425,2.01160163982125,0.4971163177660064,2.69025358296825,1.798930811499195,1.07182,1.07218,0.851874068,0.85258456,2.324188905,2.324602388,0.06946448761988926,0.163844976,0.284971793,0.2232522274775826,0.00573826,0.519329625,3.213904473019685,0.0350224958988062,1.15514,1.15527,0.41827126558097544,-0.9083221611241735,-0.5167173810411695,0.8561560302479653,0.28942,0.28954999999999986,0.024632000000000043,0.024179000000000006,0.17056000000000004,0.1706399999999999
L112,1.392659828,1.395526839,-16.88219671,-8.253013391,0.303012017,0.433181717,0.539120361,0.344825034,0.054399617,0.231477317,0.112157939,0.218793941,0.551624417,0.634886117,0.57749213,0.859446782,94.93894091,241.2360632,2.419313824,2.357436216,0.571159849,0.949322121,0.932206252,0.580674694,0.566593611,0.503074969,0.405076055,56.18136041,0.0,69.92529971,819.7349869,3.405506199,2.910988996,5.244763461,4.00717339,0.202903729,-3.405506199,0.601667191,0.0674496,-3874.132057,-3874.009145,0.871858,0.000412249,3.248847102,1.11693,1.19492,-5.229571961,-0.2672,1.11128,1.02579,-0.624562,0.374831,0.362876,-8.341650087,-4.206608015,4.135042072,2.067521036,0.483671016,6.274129051,9.519781096,2.0219045353329617,1.27657,1.35335,-3.888393337881524,0.87188,0.7679,0.401948,0.340543,-5.027575501838,-1.4141756810485,3.6133998207895,1.80669991039475,0.5534953504157244,3.2208755914432503,2.870991335049178,1.02579,1.11128,0.932206252,0.949322121,2.357436216,2.419313824,0.10457063127878083,0.303012017,0.539120361,0.28886024018737255,0.054399617,0.859446782,2.7623457624281094,0.17952956961439584,1.11693,1.19492,0.6374324025722091,0.7705062830055451,0.6182947163802385,-0.7859463363972635,0.25788999999999995,0.23940000000000006,0.022332999999999992,0.027117000000000002,0.15843000000000007,0.15964
L113,1.388822996,1.3889695,-6.596742839,-5.438586823,0.315638467,0.361063514,0.313745638,0.359566329,0.130260783,0.120230214,0.118004361,0.12874652,0.50101615,0.601896814,0.601128297,0.498744756,83.63819302,236.277172,2.320990311,2.320355119,0.495678811,0.873777022,0.873643077,0.501218112,0.478956435,0.414116286,0.337652209,49.16549668,54.40157531,53.85121727,827.25587,3.738615966,0.556256174,5.636181509,4.608145494,0.079348019,-3.738615966,0.869529528,0.071091983,-2373.186451,-2373.076653,0.656016,0.000368264,4.655340424,1.13816,1.13826,-3.804916414,-0.30101,1.08282,1.08297,-0.505876,0.246089,0.246511,-8.622471581,-4.578043421,4.04442816,2.02221408,0.494507486,6.600257501,10.77121347,2.0205720675095957,1.29727,1.29733,-2.6238421568998462,0.81385,0.81389,0.280274,0.281165,-5.004173710695,-1.205464357715,3.798709352980001,1.89935467649,0.5264946101841264,3.104819034205,2.5376780215099606,1.08282,1.08297,0.873643077,0.873777022,2.320355119,2.320990311,0.026358795863145282,0.313745638,0.361063514,0.23116276291420854,0.118004361,0.601896814,8.769852921749699,0.37611474617537155,1.13816,1.13826,0.9264270409532247,-0.37647435210204183,-0.6113164365731241,-0.7913862611743633,0.26908,0.26896999999999993,0.03465399999999999,0.03418500000000002,0.15907000000000004,0.15910999999999986
L114,1.386116829,1.405819733,0.945880049,4.53362978,0.363875717,0.205518521,0.175227566,0.381830551,0.135999044,0.022167446,0.035141151,0.016947223,0.59175239,0.388869597,0.72851995,0.33350791,91.87795589,215.144944,2.30718593,2.216253866,0.509253867,0.906646012,0.773661713,0.501066818,0.444384441,0.357778131,0.281657919,48.74134072,62.01713725,0.0,673.4537927,3.129073397,1.870567776,4.712738165,3.472956164,0.477144602,-3.129073397,0.343882766,0.066602309,-3045.748309,-3045.651392,0.612462,0.000325061,62.94811858,1.26006,1.09692,-3.396099616,-0.0287,-0.5385,1.13584,-0.543558,-0.465105,0.377777,-8.699207687,-4.259125988,4.440081699,2.220040849,0.450442162,6.479166837,9.454691547,1.976697624827834,1.28741,1.24743,-2.2946077642111886,-0.54341,0.87421,-0.36407,0.384099,-5.298056669235001,-0.7102171498050001,4.58783951943,2.293919759715,0.4359350390373905,3.004136909520001,1.9671216774081144,-0.5385,1.13584,0.773661713,0.906646012,2.216253866,2.30718593,0.10633115322469074,0.175227566,0.381830551,0.27501197065077765,0.016947223,0.72851995,2.5863725005374834,0.09671550765020613,1.09692,1.26006,-0.6974040867686371,-0.71667812842196,0.9985340969872227,0.054126307410645245,0.2616299999999999,0.00490999999999997,0.00632200000000005,0.10103499999999999,0.15051000000000014,0.027349999999999985
L115,1.38542631,1.405545079,-5.523271467,-6.855243805,0.503845431,0.203349596,0.153524077,0.458047511,0.144373032,0.028953166,0.213926666,0.010485987,0.86331783,0.377746025,0.702168356,0.296562167,93.85964331,235.418475,2.297683895,2.230746897,0.486599655,0.889244782,0.752370248,0.476266216,0.437078222,0.386604835,0.329673153,46.45041826,59.76024117,0.0,835.9148346,4.337594314,5.465306615,5.862705238,5.416692525,0.062392973,-4.337594314,1.079098211,0.063108051,-4391.663605,-4391.52635,0.633199,0.000460356,6.378625803,1.26807,1.09978,-3.820524718,-0.01111,-0.54115,1.14443,-0.464231,-0.473598,0.430758,-9.008873249,-4.79491816,4.213955089,2.106977544,0.474613506,6.901895704,11.30438348,4.453114785181267,1.29279,1.24605,-2.7159141585305884,-0.5502,0.90525,-0.376867,0.439704,-5.8953465710825,-1.7798966961204998,4.1154498749620005,2.0577249374810003,0.4859736021006614,3.8376216336015,3.57854918663594,-0.54115,1.14443,0.752370248,0.889244782,2.230746897,2.297683895,0.17682580399486994,0.153524077,0.503845431,0.3086799069869555,0.010485987,0.86331783,1.745672294502396,0.06830190550502381,1.09978,1.26807,-0.3784640007027367,0.9256160111904282,0.19962384010189294,-0.979872605221196,0.23918000000000006,0.009050000000000002,0.00894600000000001,0.09673100000000001,0.14627000000000012,0.024720000000000075
L116,1.408244738,1.402734632,-38.87179062,140.5988829,0.387361027,0.501682198,0.48651395,0.337655055,0.092210653,0.170052885,0.114600115,0.304782453,0.6825114,0.833311511,0.560709996,0.668245447,91.94452364,225.0435147,3.027961324,2.361136906,0.565470089,0.892226519,0.924402488,0.564862516,0.550428085,0.50200576,0.428318713,67.52247931,49.67248022,75.85575551,1015.19461,3.057509166,0.706428202,5.122677547,3.557215843,0.223029131,-3.057509166,0.499706678,0.08238543,-3031.771067,-3031.613218,0.990704,0.000529428,6.148954674,1.1466,0.88677,-5.794338859,0.08469,1.05251,1.95599,-0.338366,0.434202,0.899118,-8.12205421,-3.680339828,4.441714382,2.220857191,0.450276589,5.901197019,7.840244388,3.909043382977477,1.29014,0.88676,-4.498847626174699,0.87101,1.92419,0.437026,0.807076,-5.0681204655625,-0.909948716072,4.1581717494905,2.07908587474525,0.480980613714443,2.98903459081725,2.148619230602191,1.05251,1.95599,0.892226519,0.924402488,2.361136906,3.027961324,0.07888032387709927,0.337655055,0.501682198,0.29205572077774244,0.092210653,0.833311511,3.702516754783924,0.27309128542441047,0.88677,1.1466,-0.7435318900809234,-0.6687004773683728,-0.9132356878075253,0.4074316857029117,0.03179999999999983,0.1815000000000001,0.09204199999999996,0.0028240000000000487,9.99999999995449e-06,0.14354
L117,1.392497084,1.393429773,7.649249606,-5.183579533,0.434747215,0.475228136,0.339678817,0.371011539,0.113683587,0.361573012,0.046378577,0.028520519,0.755810842,0.588883259,0.695644501,0.650837114,97.0067701,216.9434678,2.340485469,2.344432849,0.554696236,0.893169959,0.894509411,0.561258612,0.543837312,0.481219103,0.405089575,55.71185618,64.03975077,63.23630257,929.1846479,3.143582322,0.852453099,5.040234673,3.615763955,0.277946959,-3.143582322,0.472181632,0.084093595,-2992.354747,-2992.222779,0.961196,0.000442623,7.363917991,1.17296,1.17158,-5.790298562,-0.24989,1.06485,1.06734,-0.454388,0.197038,0.209807,-8.448046603,-4.228649237,4.219397366,2.109698683,0.474001339,6.33834792,9.521419972,1.4724881561493115,1.34653,1.34763,-4.501841629564426,0.83182,0.83173,0.282158,0.254085,-5.163088199387,-0.6046369758110001,4.558451223575999,2.279225611788,0.438745508486772,2.883862587599,1.8244493614717168,1.06485,1.06734,0.893169959,0.894509411,2.340485469,2.344432849,0.061206888295643844,0.339678817,0.475228136,0.30680111548111716,0.028520519,0.755810842,5.0125259431453975,0.08396319573852025,1.17158,1.17296,0.37333574605029357,-0.9276962976756298,-0.17270443275397404,-0.9849736945254569,0.23560999999999999,0.23303000000000007,0.04427800000000001,0.08512000000000003,0.17605000000000004,0.17357
L118,1.402832369,1.391455239,26.8138513,20.7363918,0.468203321,0.484982609,0.383632296,0.389877208,0.186681316,0.158525131,0.163648577,0.153265059,0.749725326,0.811440087,0.616105839,0.613999533,105.6509044,231.5976092,2.397218944,2.345364589,0.563088194,0.90676831,0.903495388,0.574374651,0.567151383,0.516301193,0.43166105,62.00285684,66.07849973,57.23155203,969.7847004,3.262737187,0.881803169,5.105478059,3.779092907,0.256877661,-3.262737187,0.51635572,0.071281939,-3066.446547,-3066.301596,0.952313,0.000486168,2.420383515,1.12799,1.14722,-5.670638341,-0.19723,1.10014,1.05615,-0.563924,0.39723,0.344493,-8.533490352,-4.343753396,4.189736956,2.094868478,0.477356937,6.438621874,9.894619177,2.136919174887061,1.2873,1.2951,-4.326413680558061,0.86628,0.86389,0.432912,0.396278,-5.022133224828,-0.464226228953,4.557906995875,2.2789534979375,0.4387978960101734,2.7431797268905,1.650984765778097,1.05615,1.10014,0.903495388,0.90676831,2.345364589,2.397218944,0.052380582378303495,0.383632296,0.484982609,0.29194361385101136,0.153265059,0.811440087,5.57350836121931,0.39951031390746106,1.12799,1.14722,-0.9180944621254477,0.3963616512915762,-0.770896337228148,0.6369606245665625,0.19225999999999988,0.23385999999999985,0.051785000000000025,0.03568199999999999,0.14788,0.15931000000000006
L119,1.395377786,1.393258604,9.545974044,9.896828596,0.375087526,0.378824795,0.467912992,0.322202171,0.130283554,0.112937841,0.141913778,0.373009683,0.619891497,0.644711749,0.502490564,0.562816302,95.1242799,237.0679861,2.382572975,2.348414272,0.556029864,0.906116055,0.894800596,0.5710423,0.568672937,0.484119461,0.386001178,53.42395121,63.14003932,56.59103514,829.2622212,3.146489093,1.91561306,4.561839574,3.445008563,0.582679896,-3.146489093,0.29851947,0.079986247,-2590.398029,-2590.275417,0.913181,0.000411243,2.555449528,1.14915,1.17749,-4.737824682,-0.25629,1.05211,1.05418,-0.439868,0.285371,0.31902,-8.518796204,-4.188920615,4.329875589,2.164937795,0.461907036,6.353858409,9.323943807,3.704119771281701,1.30869,1.35765,-3.4066710101252027,0.82946,0.8024,0.341178,0.321194,-5.096148192164,-0.681917309353,4.414230882810999,2.2071154414055,0.4530800615318953,2.8890327507585,1.8908186854150535,1.05211,1.05418,0.894800596,0.906116055,2.348414272,2.382572975,0.06041651736143974,0.322202171,0.467912992,0.22871433609712924,0.112937841,0.644711749,3.7856259527316607,0.350518559975811,1.14915,1.17749,0.7685043207070138,0.6398445975818279,-0.9925356430127812,-0.12195489883233429,0.2517799999999999,0.22265000000000013,0.0021739999999999537,0.055806999999999995,0.1801600000000001,0.15954000000000002
L120,1.391852807,1.389164622,-4.63879772,12.33457031,0.38513802,0.345496775,0.365996254,0.387822137,0.033632581,0.072143821,0.171851784,0.082071922,0.736643459,0.618849729,0.603792489,0.649920587,90.29355724,220.1173976,2.347835595,2.334492566,0.509288809,0.910489657,0.887649087,0.51158758,0.492490776,0.44451449,0.371178051,50.22514521,57.660326,54.43615326,854.7399958,4.067298726,3.872625064,5.878672489,5.138670633,0.038699418,-4.067298726,1.071371907,0.073962785,-3222.0109,-3221.884702,0.668672,0.00042327,7.554929215,1.12905,1.1266,-4.646848524,-0.26584,1.09898,1.10348,-0.481451,0.368577,0.357314,-8.826556969,-4.683351481,4.143205488,2.071602744,0.482718032,6.754954225,11.01306868,2.282091385111473,1.28911,1.28119,-3.465462467412856,0.84207,0.85922,0.360486,0.380756,-5.4300318867275,-1.1834231358245,4.246608750903,2.1233043754515,0.4709640367916444,3.306727511276,2.5748656104719942,1.09898,1.10348,0.887649087,0.910489657,2.334492566,2.347835595,0.01964916043849086,0.345496775,0.387822137,0.3055170789463287,0.033632581,0.736643459,15.548607275242631,0.09734557146010987,1.1266,1.12905,0.7260978516691837,-0.6875913828731393,0.20445983065139883,0.97887495506321,0.24426000000000003,0.2569100000000001,0.023441999999999963,0.008091000000000015,0.15459,0.16005999999999987
L121,1.389043844,1.389101729,-15.80601587,-15.58951221,0.220547298,0.190572289,0.220564376,0.190569443,0.003546564,0.03968394,0.039296835,0.003540871,0.437548032,0.341460638,0.34184205,0.437587881,84.28685518,218.5622839,2.310391721,2.310036425,0.446002609,0.827222326,0.827466921,0.445235398,0.411582337,0.313133249,0.205564063,44.73017492,49.76498366,49.78083065,561.8713569,3.204679734,1.711012643,4.088958333,3.393705271,0.946067204,-3.204679734,0.189025536,0.083676687,-1612.532177,-1612.449985,0.533353,0.000275673,2.753471282,1.18544,1.18558,-2.386479904,-0.29231,1.03504,1.0347,-0.457715,0.255848,0.255648,-9.114453422,-4.865667761,4.248785662,2.124392831,0.470722733,6.990060592,11.49997928,1.8027600755508204,1.37405,1.3741,-1.377565214209518,0.74757,0.74743,0.23323,0.233385,-4.7502914881785,0.921377497793,5.6716689859715,2.83583449298575,0.3526298881240898,1.91445699519275,0.6462199390528518,1.0347,1.03504,0.827222326,0.827466921,2.310036425,2.310391721,0.01731183252142631,0.190569443,0.220564376,0.2005266740885556,0.003540871,0.437587881,11.583214765991412,0.01858047619942931,1.18544,1.18558,0.510826973678184,-0.8596835481517533,-0.9755482471513953,0.21978538959594213,0.2872699999999999,0.28747,0.022262999999999977,0.022618000000000027,0.18852000000000002,0.18860999999999994
L122,1.389093632,1.389044388,-4.770697614,-4.914798183,0.387415107,0.369981157,0.387195938,0.370581739,0.049424182,0.163625806,0.163904749,0.050044688,0.725406033,0.576336508,0.577258728,0.724347188,91.46178507,222.5121534,2.32974234,2.329532082,0.515502702,0.89982063,0.899209141,0.51814366,0.502924853,0.454912921,0.378789216,52.13176183,57.37471375,57.02324325,856.4828034,3.321311236,0.51819321,5.237475405,3.90943227,0.196645629,-3.321311236,0.588121035,0.076519503,-2904.04963,-2903.924772,0.759459,0.000418776,5.861064111,1.11905,1.11913,-4.850561061,-0.28972,1.11792,1.11764,-0.539349,0.393136,0.392685,-8.289404228,-4.280350868,4.009053359,2.00452668,0.498870886,6.284877548,9.852621617,4.980518034301252,1.27341,1.27353,-3.6558553366754394,0.8632,0.86313,0.380367,0.380752,-4.840361172694,-0.611167708223,4.229193464471,2.1145967322355,0.4729034074231376,2.7257644404585,1.756786925754266,1.11764,1.11792,0.899209141,0.89982063,2.329532082,2.32974234,0.009832318808843148,0.369981157,0.387415107,0.2992833170226762,0.049424182,0.725406033,30.438731985938247,0.13358567339146948,1.11905,1.11913,-0.3481511242981953,-0.9374384217909476,0.5149291562957409,-0.8572327361904446,0.25451,0.25472000000000006,0.011933000000000027,0.012768999999999975,0.1544000000000001,0.15435999999999983
L123,1.388681022,1.392364007,22.52004615,-3.466308242,0.256223564,0.262795808,0.485657196,0.483118243,0.023533698,0.014078093,0.406158383,0.191440429,0.488913431,0.511513523,0.560078104,0.779873963,92.7858168,227.1549623,2.286074434,2.28682935,0.581537691,0.88017145,0.878616521,0.578742784,0.545317477,0.465806839,0.371927355,61.22926605,55.36605807,54.44224629,836.0135654,2.951180533,0.931980112,4.723239314,3.276494123,0.448074276,-2.951180533,0.32531359,0.097246954,-2942.10396,-2941.977837,0.848018,0.000423019,9.807177161,1.12371,1.1089,-4.955036875,-0.41775,1.83806,1.88741,-0.793651,0.975114,0.971394,-8.795263876,-4.468381539,4.326882337,2.163441168,0.462226574,6.631822707,10.16461022,2.5027480196775707,1.42835,1.42357,-3.698177946714515,1.51871,1.53341,0.794827,0.799152,-5.514115066532,-0.1757855474229999,5.338329519109,2.6691647595545,0.3746490344668368,2.8449503069775,1.516156359437749,1.83806,1.88741,0.878616521,0.88017145,2.286074434,2.28682935,0.12986525104583468,0.256223564,0.485657196,0.2720747544973404,0.014078093,0.779873963,2.095054314424066,0.054944567861838024,1.1089,1.12371,-0.9940834759918307,0.10861879561107035,0.819358566397083,0.5732813791426657,0.3540000000000001,0.31935,0.172242,0.18028700000000009,0.31467,0.30464
L124,1.380633273,1.39501664,-7.492642527,4.111348634,0.385254721,0.649177687,0.398356512,0.571739638,0.051963134,0.453436409,0.241297257,0.116780426,0.718546307,0.844918964,0.902182019,0.679932598,102.0879572,257.7049732,2.331848434,2.284396779,0.55706066,0.910600307,0.889751444,0.571554373,0.587227224,0.558231666,0.501080193,62.49090672,68.45135511,65.80227422,1164.785951,2.880777158,0.454524903,5.152913183,3.374265246,0.186574906,-2.880777158,0.493488089,0.095914672,-4323.758649,-4323.568037,1.349665,0.000639316,4.314127598,1.09607,1.13399,-8.346142347,-0.37854,1.92037,1.82579,-0.667866,0.959595,0.941589,-8.476346443,-4.182389882,4.293956561,2.14697828,0.465770897,6.329368163,9.32960098,2.2250451725751548,1.4185,1.40765,-6.95436757297881,1.56965,1.5383,0.788745,0.782839,-4.8330140987305,-0.4378311854545,4.395182913276,2.197591456638,0.4550436328733534,2.6354226420925,1.5802419693329532,1.82579,1.92037,0.889751444,0.910600307,2.284396779,2.331848434,0.13024759588983484,0.385254721,0.649177687,0.33328173298282576,0.051963134,0.902182019,2.558832128193137,0.1348799409001921,1.09607,1.13399,0.9999047257297131,0.01380360327549143,0.09423557128212841,0.9955499269776131,0.28749,0.3507199999999999,0.15875000000000006,0.17084999999999995,0.27366,0.32243
